,text,label
883,da vinci code an awesom movi,1
884,da vinci code awesom,1
885,love da vinci code,1
886,da vinci code awesom,1
887,da vinci code awesom,1
888,love love lubb da vinci code,1
889,peopl are worth know much love da vinci code,1
890,want desper loveth da vinci code a film,1
891,da vinci code awesom ca not wait read,1
892,da vinci code absolut awesom,1
893,da vinci code an awesom movi,1
894,da vinci code awesom,1
895,love da vinci code,1
896,da vinci code awesom,1
897,da vinci code awesom,1
898,love love lubb da vinci code,1
899,peopl are worth know much love da vinci code,1
900,want desper loveth da vinci code a film,1
901,da vinci code awesom ca not wait read,1
902,da vinci code absolut awesom,1
903,da vinci code an awesom movi,1
904,da vinci code awesom,1
905,love da vinci code,1
906,da vinci code awesom,1
907,da vinci code awesom,1
908,love love lubb da vinci code,1
909,peopl are worth know much love da vinci code,1
910,want desper loveth da vinci code a film,1
911,da vinci code awesom ca not wait read,1
912,da vinci code absolut awesom,1
913,da vinci code an awesom movi,1
914,da vinci code awesom,1
915,love da vinci code,1
916,da vinci code awesom,1
917,da vinci code awesom,1
918,love love lubb da vinci code,1
919,peopl are worth know much love da vinci code,1
920,want desper loveth da vinci code a film,1
921,da vinci code awesom ca not wait read,1
922,da vinci code absolut awesom,1
923,da vinci code an awesom movi,1
924,da vinci code awesom,1
925,love da vinci code,1
926,da vinci code awesom,1
927,da vinci code awesom,1
928,love love lubb da vinci code,1
929,peopl are worth know much love da vinci code,1
930,want desper loveth da vinci code a film,1
931,da vinci code awesom ca not wait read,1
932,da vinci code absolut awesom,1
933,da vinci code an awesom movi,1
934,da vinci code awesom,1
935,love da vinci code,1
936,da vinci code awesom,1
937,da vinci code awesom,1
938,love love lubb da vinci code,1
939,peopl are worth know much love da vinci code,1
940,want desper loveth da vinci code a film,1
941,da vinci code awesom ca not wait read,1
942,da vinci code absolut awesom,1
943,da vinci code an awesom movi,1
944,da vinci code awesom,1
945,love da vinci code,1
946,da vinci code awesom,1
947,da vinci code awesom,1
948,love love lubb da vinci code,1
949,peopl are worth know much love da vinci code,1
950,want desper loveth da vinci code a film,1
951,da vinci code awesom ca not wait read,1
952,da vinci code absolut awesom,1
953,da vinci code an awesom movi,1
954,da vinci code awesom,1
955,love da vinci code,1
956,da vinci code awesom,1
957,da vinci code awesom,1
958,love love lubb da vinci code,1
959,peopl are worth know much love da vinci code,1
960,want desper loveth da vinci code a film,1
961,da vinci code awesom ca not wait read,1
962,da vinci code absolut awesom,1
963,da vinci code an awesom movi,1
964,da vinci code awesom,1
965,love da vinci code,1
966,da vinci code awesom,1
967,da vinci code awesom,1
968,love love lubb da vinci code,1
969,peopl are worth know much love da vinci code,1
970,want desper loveth da vinci code a film,1
971,da vinci code awesom ca not wait read,1
972,da vinci code absolut awesom,1
973,da vinci code an awesom movi,1
974,da vinci code awesom,1
975,love da vinci code,1
976,da vinci code awesom,1
977,da vinci code awesom,1
978,love love lubb da vinci code,1
979,peopl are worth know much love da vinci code,1
980,want desper loveth da vinci code a film,1
981,da vinci code awesom ca not wait read,1
982,da vinci code absolut awesom,1
983,da vinci code an awesom movi,1
984,da vinci code awesom,1
985,love da vinci code,1
986,da vinci code awesom,1
987,da vinci code awesom,1
988,love love lubb da vinci code,1
989,peopl are worth know much love da vinci code,1
990,want desper loveth da vinci code a film,1
991,da vinci code awesom ca not wait read,1
992,da vinci code absolut awesom,1
993,da vinci code an awesom movi,1
994,da vinci code awesom,1
995,love da vinci code,1
996,da vinci code awesom,1
997,da vinci code awesom,1
998,love love lubb da vinci code,1
999,friday stay watch mission imposs 3 is amaz the way,1
1000,love mission imposs 3,1
1001,mission imposs 3 excit,1
1002,ok is time updat wow not updat a long time ok yeah watch the hedg mission imposs 3 awesom movi hammi rock,1
1003,mission imposs 3 amaz,1
1004,first action theme be play firework went wa the ‘ mission imposs ’ theme wa good accompani the whistl bang colour lit sky,1
1005,first action theme be play firework went wa the ‘ mission imposs ’ theme wa good accompani the whistl bang colour lit sky,1
1006,mission imposs a good unpredict spi movi you like sort thing,1
1007,love mission imposs scenario,1
1008,mission imposs 3 astonishingli good fat free veri much worth rent,1
1009,i love way threegener mission imposs team infiltr event half hour the door offici open,1
1010,mission imposs awesom,1
1011,final feel to make long ass drive to haunt tonight and mission imposs iii good,1
1012,final feel to make long ass drive to haunt tonight and mission imposs iii good,1
1013,mission imposs go be awesom year,1
1014,love mission imposs move,1
1015,hell yea love mission imposs thing,1
1016,miss mission imposs,1
1017,have say mission imposs thing awesom,1
1018,mission imposs so wick awesom,1
1019,still love mission imposs even it make fall get 109 gym class,1
1020,mission imposs an awesom movi watch,1
1021,the way mission imposs an awesom movi you look a suspens movi is action littl stori,1
1022,love mission imposs like onli action movi like plu tom cruis is in,1
1023,i fuck love mission imposs,1
1024,trailer attach mission imposs pretti awesom movi catch am sure sinc have noth better do sinc i ll in clarksvil of the summer,1
1025,mission imposs awesom,1
1026,love mission imposs,1
1027,even not big fan tom cruis i have grown love mission imposs even it teeve seri,1
1028,mission imposs awesom,1
1029,mission imposs a pretti awesom action flick,1
1030,cant wait saturday i love mission imposs,1
1031,i an awesom mission imposs move eek tom the rock it go good i fell roll,1
1032,love fallon mission imposs dad left us convo,1
1033,first mission imposs awesom thi one look pretti good too,1
1034,mission imposs 3 an awesom movi,1
1035,love mission imposs theme,1
1036,total awesom mission imposs 3,1
1037,mission imposs awesom daddi the speaker he an exel job got first ten ticket the game jami got 2 had 8 my lil bro tie 3 7,1
1038,mission imposs three awesom,1
1039,friday tom i went the mall did shop we saw mission imposs 3 is awesom movi,1
1040,love mission imposs movi thi guy realli wack,1
1041,howev love top gun mission imposs,1
1042,love mission imposs movi,1
1043,matter fact i love the mission imposs run press alarm code last night to just get the fortress,1
1044,love first mission imposs,1
1045,also like mission imposs 3,1
1046,lol love mission imposs thing,1
1047,love sing mission imposs song i m excers make funner,1
1048,hey mission imposs 3 awesom,1
1049,mission imposs 3 awesom,1
1050,love see mission imposs,1
1051,the hedg sooo cute then mission imposs awesom,1
1052,love latest mission imposs think,1
1053,mission imposs kick ass mission imposs 2 not,1
1054,mission imposs iii a realli awesom movi period,1
1055,mission imposs 3 an awesom film character great effect great,1
1056,mission imposs 3 awesom if did not see becaus some problem have tom cruis stop pretend though actual like moiv,1
1057,well mission imposs 3 awesom,1
1058,mission imposs 3 actual pretti awesom far mindless action movi go,1
1059,mission imposs iii awesom,1
1060,mission imposs 3 awesom,1
1061,left i went saw mission imposs 3 wa awesom,1
1062,mission imposs movi so awesom,1
1063,geek tech music small car go etc saw mission imposs 3 wa freak awesom,1
1064,love first mission imposs,1
1065,mission imposs 3 so awesom,1
1066,just came back the movi mom i watch mission imposs 3 wa awesom movi,1
1067,got ticket mission imposs 3 turn to awesom,1
1068,still love first mission imposs thi one definit better the second one,1
1069,mission imposs iii awesom,1
1070,mission imposs 3 a surprisingli awesom movi,1
1071,mission imposs 3 awesom i agre,1
1072,saw mission imposs 3 awesom i hate tom cruis cuz is asshol it wa still great,1
1073,mission imposs cours awesom all get,1
1074,alreadi love mission imposs movi,1
1075,love mission imposs 1,1
1076,mission imposs iii so awesom,1
1077,mission imposs 3 look awesom,1
1078,sunday that went saw mission imposs 3 that awesom,1
1079,anyway mission imposs 3 awesom,1
1080,mission imposs 3 awesom,1
1081,instead went see mission imposs 3 wa freak awesom,1
1082,mission imposs 3 pretti awesom least thought,1
1083,wa awesom finish my test afterschool relax a then ate margarita w emili then went watch mission imposs iii wa awesom,1
1084,mission imposs 3 awesom,1
1085,mission imposs 3 awesom,1
1086,love mission imposs theme,1
1087,much as want despis tom hi scientolog crusad i still love mission imposs movi,1
1088,mission imposs three awesom btw,1
1089,mission imposs 3 a pretti stinkin awesom movi i say myself ike,1
1090,mission imposs iii awesom,1
1091,may ask well love mission imposs stori,1
1092,mission imposs iii awesom,1
1093,have say mission imposs three pretti fuck awesom,1
1094,mission imposs 3 awesom x 3,1
1095,mission imposs iii an awesom movi,1
1096,mission imposs 3 awesom,1
1097,holi crap love mission imposs 3,1
1098,mission imposs 3 awesom,1
1099,mission imposs 3 awesom,1
1100,fyimiss imposs 3 awesom,1
1101,went see mission imposs 3 is awesom,1
1102,had brazil meet then went the theater saw mission imposs 3 wa awesom,1
1103,mission imposs 3 awesom,1
1104,total love mission imposs 3,1
1105,mission imposs iii awesom,1
1106,saw mission imposs iii wa awesom,1
1107,harrison said mission imposs iii awesom,1
1108,two view mission imposs 3 still fuck awesom,1
1109,went littl vic bday parti saw mission imposs 3 wa so awesom,1
1110,mission imposs 2 awesom 3 be good,1
1111,mission imposs 3 so awesom,1
1112,love mission impossible3,1
1113,mission imposs 3 awesom,1
1114,mission imposs iii a awesom movi,1
1115,hey friend know mani you wonder have been well last week went a special screen mission imposs iii wa awesom,1
1116,mission imposs 3 awesom,1
1117,lol ya then went mission imposs 3 wa awesom awesom,1
1118,um except mission imposs 3 awesom,1
1119,saw mission imposs 3 wa rather awesom,1
1120,mission imposs iii awesom,1
1121,mission imposs trece awesom,1
1122,i thought mission imposs iii quit awesom,1
1123,mission imposs 3 awesom defin worth see,1
1124,yeah mission imposs 3 awesom,1
1125,mission imposs 3 fuck awesom,1
1126,mission imposs iii an awesom show,1
1127,have idea movi about love the mission imposs seri i bet shit blow,1
1128,love mission imposs movi,1
1129,love the mission imposs movi thi one no except,1
1130,mean tom cruis eh i love mission imposs movi,1
1131,mission imposs 3 awesom though,1
1132,mission imposs pretti cool though want all experi at camp set is ten time better all land place hide,1
1133,well anyway lot us went saw mission imposs three tonight wa awesom,1
1134,mission imposs 3 awesom,1
1135,went see mission imposs 3 so awesom lost feel my left hand,1
1136,love mission imposs spin the middl tan,1
1137,watch mission imposs iii babi wa pretti awesom,1
1138,mission imposs iii an absolut awesom possum movi,1
1139,he awesom mission imposs 3 hot,1
1140,yea saw mission imposs 3 wa awesom,1
1141,love first mission imposs second quit let the third,1
1142,mission imposs 3 awesom,1
1143,hey mission imposs 3 awesom,1
1144,love first mission imposs especi scene the vault,1
1145,friday went with chri we watch mission imposs 3 wa awesom movi,1
1146,mission imposs iii it awesom,1
1147,kels i spontan went a 10pm show mission imposs iii wa awesom,1
1148,mission imposs 3 awesom ~,1
1149,mission imposs iii awesom pictur erin,1
1150,mission imposs 3 an awesom movi guy realli good movi,1
1151,firstli ll say i realli love first mission imposs lot,1
1152,had awesom time school between class settin thing fire do mission imposs thing the hall partyin weekend clubbin lunch between class caus disrupt wherev went,1
1153,hate though realli like mission imposs film i feel bad i go see theater sinc i m put money in hi pocket that,1
1154,i like mission imposs i saw the first time last night,1
1155,would love dart around the mission imposs song consid a hooker,1
1156,will love gayscientologistmiss imposs hero,1
1157,like mission imposs,1
